id,streaming_service,type,title,available_countries,listed_in,main_genre,release_year,imdb_rating,imdb_num_votes
e304,Max,Movie,Vivre sa vie,,Drama,Drama,1962,7.8,36283
e305,Max,Movie,Jules and Jim,,"Drama, Romance",Drama,1962,7.7,45664
e306,Max,Movie,The People vs. Larry Flynt,,"Biography, Drama",Biography,1996,7.3,103046
e307,Max,Movie,Mississippi Burning,,"Crime, Drama, Mystery",Crime,1988,7.8,119171
e308,Max,Movie,Free Willy,,"Adventure, Drama, Family",Adventure,1993,6,85700
e309,Max,Movie,The Island,,"Action, Sci-Fi, Thriller",Action,2005,6.8,333416
e310,Max,Movie,Speed,,"Action, Adventure, Thriller",Action,1994,7.3,405974
e311,Max,Movie,The Dirty Dozen,,"Action, Adventure, War",Action,1967,7.7,81339
e312,Max,Movie,Last Days,,"Drama, Music",Drama,2005,5.7,24254
e313,Max,Movie,Ray,,"Biography, Drama, Music",Biography,2004,7.7,160794
e314,Max,Movie,Godzilla,,"Horror, Sci-Fi",Horror,1954,7.6,42755
e315,Max,Movie,Godzilla Raids Again,,"Action, Horror, Sci-Fi",Action,1955,5.7,9000
e316,Max,Movie,Mothra vs. Godzilla,,"Adventure, Fantasy, Sci-Fi",Adventure,1964,6.5,10995
e317,Max,Movie,Hostel,,Horror,Horror,2005,5.9,197259
e318,Max,Movie,Hostel: Part II,,Horror,Horror,2007,5.5,98872
e319,Max,Movie,Anatomy,,"Horror, Thriller",Horror,2000,6,14355
e320,Max,Movie,Anatomy 2,,"Horror, Sci-Fi, Thriller",Horror,2003,5.1,4040
e321,Max,Movie,Copycat,,"Drama, Mystery, Thriller",Drama,1995,6.6,69262
e322,Max,Movie,Giant,,"Drama, Western",Drama,1956,7.6,43615
e323,Max,Movie,The Last Metro,,"Drama, Romance, War",Drama,1980,7.3,16379
e324,Max,Movie,The Soft Skin,,"Drama, Romance",Drama,1964,7.5,8715
e325,Max,Movie,Inland Empire,,"Drama, Fantasy, Mystery",Drama,2006,6.8,65653
e326,Max,Movie,The Mummy Returns,,"Action, Adventure, Fantasy",Action,2001,6.4,356281
e327,Max,Movie,The Mummy: Tomb of the Dragon Emperor,,"Action, Adventure, Fantasy",Action,2008,5.2,174927
e328,Max,Movie,Next,,"Action, Sci-Fi, Thriller",Action,2007,6.2,170016
e329,Max,Movie,Au Revoir les Enfants,,"Drama, War",Drama,1987,8,37255
e330,Max,Movie,The Piano Teacher,,"Drama, Music",Drama,2001,7.5,75500
e331,Max,Movie,Elephant,,"Crime, Drama, Thriller",Crime,2003,7.1,100096
e332,Max,Movie,The Devil's Advocate,,"Drama, Fantasy, Mystery",Drama,1997,7.5,419975
e333,Max,Movie,Shoot the Piano Player,,"Crime, Drama, Thriller",Crime,1960,7.4,21242
e334,Max,Movie,"You, Me and Dupree",,"Comedy, Romance",Comedy,2006,5.6,85382
e335,Max,Movie,50 First Dates,,"Comedy, Drama, Romance",Comedy,2004,6.8,396106
e336,Max,Movie,Russian Dolls,,"Comedy, Drama, Romance",Comedy,2005,7,21594
e337,Max,Movie,Transformers,,"Action, Adventure, Sci-Fi",Action,2007,7.1,693927
e338,Max,Movie,Fear and Loathing in Las Vegas,,"Adventure, Comedy, Drama",Adventure,1998,7.5,308998
e339,Max,Movie,The Karate Kid,,"Action, Drama, Family",Action,1984,7.3,256793
e340,Max,Movie,Marie Antoinette,,"Biography, Drama, History",Biography,2006,6.5,126613
e341,Max,Movie,Open Your Eyes,,"Drama, Mystery, Sci-Fi",Drama,1997,7.7,74966
e342,Max,Movie,Sweet November,,"Drama, Romance",Drama,2001,6.7,96563
e343,Max,Movie,Twin Peaks: Fire Walk with Me,,"Drama, Horror, Mystery",Drama,1992,7.3,111517
e344,Max,Movie,Superman,,"Action, Adventure, Sci-Fi",Action,1978,7.4,195024
e345,Max,Movie,Hulk,,"Action, Sci-Fi",Action,2003,5.6,284812
e346,Max,Movie,The Amazing Spider-Man,,"Action, Sci-Fi",Action,2012,6.9,728243
e347,Max,Movie,The Others,,"Horror, Mystery, Thriller",Horror,2001,7.6,407613
e348,Max,Movie,Shakespeare in Love,,"Comedy, Drama, History",Comedy,1998,7.1,238208
e349,Max,Movie,Me and My Sister,,"Comedy, Drama",Comedy,2004,6.4,1914
e350,Max,Movie,Crank,,"Action, Crime, Thriller",Action,2006,6.9,269998
e351,Max,Movie,Zodiac,,"Crime, Drama, Mystery",Crime,2007,7.7,630585
e352,Max,Movie,The Butterfly Effect,,"Drama, Sci-Fi, Thriller",Drama,2004,7.6,537944
e353,Max,Movie,8 Women,,"Comedy, Crime, Musical",Comedy,2002,7,35226
e354,Max,Movie,A Perfect Murder,,"Crime, Drama, Thriller",Crime,1998,6.6,94954
e355,Max,Movie,Alexander,,"Action, Biography, Drama",Action,2004,5.6,179604
e356,Max,Movie,The Grudge,,"Horror, Mystery, Thriller",Horror,2004,5.9,154132
e357,Max,Movie,The Constant Gardener,,"Drama, Mystery, Romance",Drama,2005,7.3,152051
e358,Max,Movie,Benny's Video,,"Crime, Drama",Crime,1992,7.1,19622
e359,Max,Movie,The Most Dangerous Game,,"Action, Adventure, Horror",Action,1932,7.1,14604
e360,Max,Movie,Lara Croft: Tomb Raider,,"Action, Adventure, Fantasy",Action,2001,5.8,224268
e361,Max,Movie,Lara Croft: Tomb Raider - The Cradle of Life,,"Action, Adventure, Fantasy",Action,2003,5.5,147980
e362,Max,Movie,Two Brothers,,"Adventure, Drama, Family",Adventure,2004,7,16202
e363,Max,Movie,The Diving Bell and the Butterfly,,"Biography, Drama",Biography,2007,8,111532
e364,Max,Movie,Mr. Deeds,,"Comedy, Romance",Comedy,2002,5.8,157393
e365,Max,Movie,The Patriot,,"Action, Drama, History",Action,2000,7.2,302530
e366,Max,Movie,Training Day,,"Crime, Drama, Thriller",Crime,2001,7.8,492792
e367,Max,Movie,Moonstruck,,"Comedy, Drama, Romance",Comedy,1987,7.2,73205
e368,Max,Movie,The Lake House,,"Drama, Fantasy, Romance",Drama,2006,6.8,161055
e369,Max,Movie,"I, Robot",,"Action, Mystery, Sci-Fi",Action,2004,7.1,593634
e370,Max,Movie,Romeo Must Die,,"Action, Crime, Thriller",Action,2000,6.1,75213
e371,Max,Movie,The Last Castle,,"Action, Drama, Thriller",Action,2001,6.9,87246
e372,Max,Movie,Rush Hour,,"Action, Comedy, Crime",Action,1998,7,309085
e373,Max,Movie,Payback,,"Action, Crime, Drama",Action,1999,7.1,149312
e374,Max,Movie,Hostile Waters,,"Comedy, Crime, Drama",Comedy,1997,6.3,2342
e375,Max,Movie,The Perfect Storm,,"Action, Adventure, Drama",Action,2000,6.5,182928
e376,Max,Movie,The Glass House,,"Crime, Drama, Mystery",Crime,2001,5.8,41031
e377,Max,Movie,Tenacious D in the Pick of Destiny,,"Adventure, Comedy, Music",Adventure,2006,6.8,117079
e378,Max,Movie,Death at a Funeral,,Comedy,Comedy,2007,7.3,124154
e379,Max,Movie,Lassie Come Home,,"Adventure, Drama, Family",Adventure,1943,7.1,6144
e380,Max,Movie,Capturing the Friedmans,,"Biography, Crime, Documentary",Biography,2003,7.6,27840
e381,Max,Movie,The Golden Compass,,"Adventure, Family, Fantasy",Adventure,2007,6.1,200009
e382,Max,Movie,Closer,,"Drama, Romance",Drama,2004,7.2,243333
e383,Max,Movie,Cold Mountain,,"Adventure, Drama, Romance",Adventure,2003,7.2,160037
e384,Max,Movie,Space Jam,,"Adventure, Animation, Comedy",Adventure,1996,6.5,221033
e385,Max,Movie,Avalon,,Drama,Drama,1990,7.2,7126
e386,Max,Movie,Inkheart,,"Adventure, Family, Fantasy",Adventure,2008,6.1,83727
e387,Max,Movie,Beowulf,,"Action, Adventure, Animation",Action,2007,6.3,176965
e388,Max,Movie,Taxi 2,,"Action, Comedy, Crime",Action,2000,6.5,60833
e389,Max,Movie,Taxi 3,,"Action, Comedy, Crime",Action,2003,5.8,47009
e390,Max,Movie,Taxi 4,,"Action, Comedy, Crime",Action,2007,5.6,31769
e391,Max,Movie,Topaz,,"Drama, Thriller",Drama,1969,6.2,20330
e392,Max,Movie,The Young Girls of Rochefort,,"Comedy, Drama, Musical",Comedy,1967,7.7,12796
e393,Max,Movie,Joint Security Area,,"Action, Drama, Thriller",Action,2000,7.7,36030
e394,Max,Movie,Tie Me Up! Tie Me Down!,,"Comedy, Crime, Drama",Comedy,1989,7,33172
e395,Max,Movie,Lady Snowblood,,"Action, Crime, Drama",Action,1973,7.6,17282
e396,Max,Movie,The Bourne Identity,,"Action, Mystery, Thriller",Action,2002,7.8,592220
e397,Max,Movie,The Bourne Supremacy,,"Action, Thriller",Action,2004,7.7,498255
e398,Max,Movie,The Bourne Ultimatum,,"Action, Mystery, Thriller",Action,2007,8,669493
e399,Max,Movie,Spanglish,,"Comedy, Drama, Romance",Comedy,2004,6.4,90361
e400,Max,Movie,The Tailor of Panama,,"Drama, Thriller",Drama,2001,6.1,31919
e401,Max,Movie,Born on the Fourth of July,,"Biography, Drama, War",Biography,1989,7.2,119733
e402,Max,Movie,Innerspace,,"Action, Adventure, Comedy",Action,1987,6.8,67142
e403,Max,Movie,Two Weeks Notice,,"Comedy, Romance",Comedy,2002,6.2,130137
e404,Max,Movie,The Game,,"Drama, Mystery, Thriller",Drama,1997,7.7,449278
e405,Max,Movie,Z,,"Crime, Drama, Thriller",Crime,1969,8.1,32506
e406,Max,Movie,Journey to Italy,,"Drama, Romance",Drama,1954,7.3,13026
e407,Max,Movie,"The Adventures of Priscilla, Queen of the Desert",,"Comedy, Music",Comedy,1994,7.5,57779
e408,Max,Movie,The Lodger: A Story of the London Fog,,"Crime, Drama, Mystery",Crime,1927,7.3,14153
e409,Max,Movie,American Pie 2,,Comedy,Comedy,2001,6.4,277332
e410,Max,Movie,American Splendor,,"Biography, Comedy, Drama",Biography,2003,7.4,53451
e411,Max,Movie,Pitch Black,,"Horror, Sci-Fi, Thriller",Horror,2000,7,258450
e412,Max,Movie,The Chronicles of Riddick,,"Action, Adventure, Sci-Fi",Action,2004,6.6,247032
e413,Max,Movie,Rumor Has It...,,"Comedy, Drama, Romance",Comedy,2005,5.5,63186
e414,Max,Movie,A Very Long Engagement,,"Drama, Mystery, Romance",Drama,2004,7.6,76797
e415,Max,Movie,And the Band Played On,,"Drama, History",Drama,1993,7.8,11311
e416,Max,Movie,An Angel at My Table,,"Biography, Drama",Biography,1990,7.4,9031
e417,Max,Movie,The Addams Family,,"Comedy, Fantasy",Comedy,1991,6.9,190087
e418,Max,Movie,License to Wed,,"Comedy, Romance",Comedy,2007,5.3,41192
e419,Max,Movie,Hairspray,,"Comedy, Drama, Musical",Comedy,2007,6.7,141907
e420,Max,Movie,Ghostbusters II,,"Action, Comedy, Fantasy",Action,1989,6.6,232421
e421,Max,Movie,Dr. Jekyll and Mr. Hyde,,"Horror, Sci-Fi",Horror,1931,7.6,16629
e422,Max,Movie,Frankenstein,,"Drama, Horror, Sci-Fi",Drama,1931,7.8,83115
e423,Max,Movie,Modern Times,,"Comedy, Drama, Romance",Comedy,1936,8.5,270983
e424,Max,Movie,Seance on a Wet Afternoon,,"Crime, Drama",Crime,1964,7.6,7753
e425,Max,Movie,Destroy All Monsters,,"Action, Sci-Fi, Thriller",Action,1968,6.4,8148
e426,Max,Movie,"Ebirah, Horror of the Deep",,"Adventure, Fantasy, Sci-Fi",Adventure,1966,5.5,6786
e427,Max,Movie,Midnight Cowboy,,Drama,Drama,1969,7.8,125747
e428,Max,Movie,The War of the Gargantuas,,"Action, Horror, Sci-Fi",Action,1966,6.2,3785
e429,Max,Movie,Barry Lyndon,,"Adventure, Drama, War",Adventure,1975,8.1,191603
e430,Max,Movie,Mildred Pierce,,"Crime, Drama, Film-Noir",Crime,1945,7.9,29839
e431,Max,Movie,Death Watch,,"Drama, Sci-Fi, Thriller",Drama,1980,6.6,3627
e432,Max,Movie,Fame,,"Drama, Music, Musical",Drama,1980,6.6,25418
e433,Max,Movie,The Number 23,,"Crime, Mystery, Thriller",Crime,2007,6.4,216761
e434,Max,Movie,Girl with a Pearl Earring,,"Biography, Drama, Romance",Biography,2003,6.9,84004
e435,Max,Movie,No Reservations,,"Comedy, Drama, Romance",Comedy,2007,6.3,81056
e436,Max,Movie,Onibaba,,"Drama, Horror, Thriller",Drama,1964,7.9,23701
e437,Max,Movie,Gilda,,"Drama, Film-Noir, Romance",Drama,1946,7.6,37080
e438,Max,Movie,Throne of Blood,,Drama,Drama,1957,8,57808
e439,Max,Movie,Red Beard,,Drama,Drama,1965,8.3,22144
e440,Max,Movie,Ikiru,,Drama,Drama,1952,8.3,95284
e441,Max,Movie,Corpse Bride,,"Animation, Comedy, Drama",Animation,2005,7.4,312062
e442,Max,Movie,Beetlejuice,,"Comedy, Fantasy",Comedy,1988,7.5,400773
e443,Max,Movie,My Girl,,"Comedy, Drama, Family",Comedy,1991,6.9,92696
e444,Max,Movie,Blow,,"Biography, Crime, Drama",Biography,2001,7.5,280932
e445,Max,Movie,Shoot 'Em Up,,"Action, Comedy, Thriller",Action,2007,6.6,156950
e446,Max,Movie,Revolutionary Road,,"Drama, Romance",Drama,2008,7.3,229575
e447,Max,Movie,Stromboli,,Drama,Drama,1950,7.2,8375
e448,Max,Movie,Scream,,"Horror, Mystery",Horror,1996,7.4,414015
e449,Max,Movie,Scream 2,,"Horror, Mystery",Horror,1997,6.3,221124
e450,Max,Movie,Scream 3,,"Horror, Mystery",Horror,2000,5.7,172611
e451,Max,Movie,Scary Movie,,Comedy,Comedy,2000,6.3,300803
e452,Max,Movie,Serial Lover,,"Comedy, Crime",Comedy,1998,6.7,1552
e453,Max,Movie,Charlie's Angels,,"Action, Adventure, Comedy",Action,2000,5.6,201265
e454,Max,Movie,Pride & Prejudice,,"Drama, Romance",Drama,2005,7.8,347676
e455,Max,Movie,Monster-in-Law,,"Comedy, Romance",Comedy,2005,5.6,67155
e456,Max,Movie,Shall We Dance?,,"Comedy, Drama, Music",Comedy,2004,6.2,50749
e457,Max,Movie,The Brave One,,"Crime, Drama, Thriller",Crime,2007,6.7,64550
e458,Max,Movie,Jean de Florette,,"Comedy, Drama",Comedy,1986,8.1,28281
e459,Max,Movie,Manon of the Spring,,Drama,Drama,1986,8,24684
e460,Max,Movie,Friday the 13th,,"Horror, Mystery, Thriller",Horror,1980,6.4,165429
e461,Max,Movie,The Assassination of Jesse James by the Coward Robert Ford,,"Biography, Crime, Drama",Biography,2007,7.5,197402
e462,Max,Movie,Sleuth,,"Crime, Drama, Mystery",Crime,2007,6.3,33431
e463,Max,Movie,Panic Room,,"Crime, Drama, Thriller",Crime,2002,6.8,305706
e464,Max,Movie,The Machinist,,"Drama, Thriller",Drama,2004,7.6,427306
e465,Max,Movie,Orpheus,,"Drama, Fantasy, Romance",Drama,1950,7.8,13907
e466,Max,Movie,Sex and the City,,"Comedy, Drama, Romance",Comedy,2008,5.7,130072
e467,Max,Movie,Sense and Sensibility,,"Drama, Romance",Drama,1995,7.7,130692
e468,Max,Movie,Armored,,"Action, Crime, Mystery",Action,2009,5.7,32345
e469,Max,Movie,Masculine Feminine,,"Drama, Romance",Drama,1966,7.4,18134
e470,Max,Movie,The Lost Honor of Katharina Blum,,"Crime, Drama",Crime,1975,7.3,5088
e471,Max,Movie,Gone Baby Gone,,"Crime, Drama, Mystery",Crime,2007,7.6,300966
e472,Max,Movie,Charade,,"Comedy, Mystery, Romance",Comedy,1963,7.8,89181
e473,Max,Movie,Ghost Dog: The Way of the Samurai,,"Crime, Drama",Crime,1999,7.5,100092
e474,Max,Movie,The Jackal,,"Action, Crime, Drama",Action,1997,6.4,128383
e475,Max,Movie,Layer Cake,,"Crime, Drama, Thriller",Crime,2004,7.2,201675
e476,Max,Movie,The Invasion,,"Sci-Fi, Thriller",Sci-Fi,2007,5.9,85203
e477,Max,Movie,Confessions of a Dangerous Mind,,"Biography, Comedy, Crime",Biography,2002,7,93557
e478,Max,Movie,The Curious Case of Benjamin Button,,"Drama, Fantasy, Romance",Drama,2008,7.8,718040
e479,Max,Movie,Howl's Moving Castle,,"Adventure, Animation, Family",Adventure,2004,8.2,477690
e480,Max,Movie,Burn After Reading,,"Comedy, Crime, Drama",Comedy,2008,7,362557
e481,Max,Movie,The Swimming Pool,,"Crime, Drama, Romance",Crime,1969,7.1,14752
e482,Max,Movie,Drop Zone,,"Action, Adventure, Thriller",Action,1994,5.6,22114
e483,Max,Movie,The International,,"Action, Crime, Drama",Action,2009,6.5,102250
e484,Max,Movie,Knocked Up,,"Comedy, Romance",Comedy,2007,6.9,391298
e485,Max,Movie,Five Times Two,,"Drama, Romance",Drama,2004,6.6,10608
e486,Max,Movie,Paprika,,"Animation, Drama, Fantasy",Animation,2006,7.7,103428
e487,Max,Movie,American Gangster,,"Biography, Crime, Drama",Biography,2007,7.8,469533
e488,Max,Movie,Vicky Cristina Barcelona,,"Comedy, Drama, Romance",Comedy,2008,7.1,273902
e489,Max,Movie,Ashes and Diamonds,,"Drama, Romance, War",Drama,1958,7.7,14129
e490,Max,Movie,The Sugarland Express,,"Crime, Drama",Crime,1974,6.7,20422
e491,Max,Movie,Rendition,,"Drama, Thriller",Drama,2007,6.8,58949
e492,Max,Movie,The In-Laws,,"Action, Comedy, Thriller",Action,2003,5.7,18159
e493,Max,Movie,Bicycle Thieves,,Drama,Drama,1948,8.2,183886
e494,Max,Movie,L'Avventura,,"Drama, Mystery, Romance",Drama,1960,7.7,35082
e495,Max,Movie,Rush Hour 3,,"Action, Comedy, Crime",Action,2007,6.2,190320
e496,Max,Movie,Rush Hour 2,,"Action, Comedy, Crime",Action,2001,6.7,248287
e497,Max,Movie,3:10 to Yuma,,"Action, Crime, Drama",Action,2007,7.6,341600
e498,Max,Movie,The Polar Express,,"Adventure, Animation, Comedy",Adventure,2004,6.6,256388
e499,Max,Movie,Fred Claus,,"Comedy, Family, Fantasy",Comedy,2007,5.7,49422
e500,Max,Movie,Gunner,,Action,Action,2024,3.2,2335
e501,Max,Movie,The Fugitive,,"Action, Crime, Drama",Action,1993,7.8,331177
e502,Max,Movie,Le Samouraï,,"Crime, Drama, Thriller",Crime,1967,8,61950
e503,Max,Movie,RoboCop,,"Action, Crime, Sci-Fi",Action,1987,7.6,294337
e504,Max,Movie,Space Cowboys,,"Action, Adventure, Thriller",Action,2000,6.5,88443
e505,Max,Movie,Bee Movie,,"Adventure, Animation, Comedy",Adventure,2007,6.1,186953
e506,Max,Movie,Tom Jones,,"Adventure, Comedy, History",Adventure,1963,6.4,14742
e507,Max,Movie,Torn Curtain,,"Drama, Romance, Thriller",Drama,1966,6.6,30476
e508,Max,Movie,Pather Panchali,,Drama,Drama,1955,8.2,39948
e509,Max,Movie,Family Plot,,"Comedy, Crime, Drama",Comedy,1976,6.8,25694
e510,Max,Movie,Fanny and Alexander,,Drama,Drama,1982,8.1,69228
e511,Max,Movie,The Umbrellas of Cherbourg,,"Drama, Musical, Romance",Drama,1964,7.8,32971
e512,Max,Movie,The Witches of Eastwick,,"Comedy, Fantasy, Horror",Comedy,1987,6.5,80686
e513,Max,Movie,The Mexican,,"Adventure, Comedy, Drama",Adventure,2001,6.1,118313
e514,Max,Movie,Carlito's Way,,"Crime, Drama, Thriller",Crime,1993,7.9,239004
e515,Max,Movie,Empties,,"Comedy, Drama",Comedy,2007,7.2,5136
e516,Max,Movie,Revenge of the Pink Panther,,"Comedy, Crime, Mystery",Comedy,1978,6.6,24071
e517,Max,Movie,Dracula,,"Fantasy, Horror, Romance",Fantasy,1992,7.4,254371
e518,Max,Movie,Three Kings,,"Action, Adventure, Comedy",Action,1999,7.1,183806
e519,Max,Movie,Till the End of the Night,,Drama,Drama,1995,3.8,482
e520,Max,Movie,Freddy vs. Jason,,"Action, Horror",Action,2003,5.7,131274
e521,Max,Movie,Alvin and the Chipmunks,,"Adventure, Comedy, Family",Adventure,2007,5.3,98955
e522,Max,Movie,I Am Legend,,"Drama, Horror, Sci-Fi",Drama,2007,7.2,844579
e523,Max,Movie,The Orphanage,,"Drama, Horror, Mystery",Drama,2007,7.4,166921
e524,Max,Movie,Zathura: A Space Adventure,,"Action, Adventure, Comedy",Action,2005,6.3,119951
e525,Max,Movie,Failure to Launch,,"Comedy, Romance",Comedy,2006,5.7,91035
e526,Max,Movie,One Missed Call,,"Horror, Mystery",Horror,2008,4,34639
e527,Max,Movie,Yamakasi,,"Action, Crime, Drama",Action,2001,6.1,13557
e528,Max,Movie,The 40-Year-Old Virgin,,"Comedy, Romance",Comedy,2005,7.1,482849
e529,Max,Movie,Something's Gotta Give,,"Comedy, Drama, Romance",Comedy,2003,6.7,132465
e530,Max,Movie,In the Valley of Elah,,"Crime, Drama, Mystery",Crime,2007,7.2,76237
e531,Max,Movie,Vampire's Kiss,,"Comedy, Crime, Fantasy",Comedy,1988,6.1,23012
e532,Max,Movie,Cloverfield,,"Action, Horror, Sci-Fi",Action,2008,7,431884
e533,Max,Movie,Coach Carter,,"Biography, Drama, Sport",Biography,2005,7.3,179121
e534,Max,Movie,Ruby & Quentin,,"Comedy, Crime",Comedy,2003,7.1,31527
e535,Max,Movie,Matchstick Men,,"Comedy, Crime, Drama",Comedy,2003,7.3,141657
e536,Max,Movie,Duplex,,Comedy,Comedy,2003,5.9,63976
e537,Max,Movie,Maid in Manhattan,,"Comedy, Drama, Romance",Comedy,2002,5.4,99091
e538,Max,Movie,Carrie,,"Horror, Mystery",Horror,1976,7.4,216805
e539,Max,Movie,The Rage: Carrie 2,,"Drama, Horror, Sci-Fi",Drama,1999,4.8,18601
e540,Max,Movie,There Will Be Blood,,Drama,Drama,2007,8.2,665946
e541,Max,Movie,Chicken Run,,"Adventure, Animation, Comedy",Adventure,2000,7.1,218244
e542,Max,Movie,Speed Racer,,"Action, Adventure, Comedy",Action,2008,6.1,80340
e543,Max,Movie,Vantage Point,,"Action, Drama, Thriller",Action,2008,6.6,155704
e544,Max,Movie,Open Season,,"Adventure, Animation, Comedy",Adventure,2006,6.1,109428
e545,Max,Movie,Smokin' Aces,,"Action, Comedy, Crime",Action,2006,6.6,154708
e546,Max,Movie,Over the Hedge,,"Adventure, Animation, Comedy",Adventure,2006,6.7,195401
e547,Max,Movie,Fun with Dick and Jane,,"Comedy, Crime",Comedy,2005,6.2,158027
e548,Max,Movie,Resident Evil: Extinction,,"Action, Horror, Sci-Fi",Action,2007,6.2,209982
e549,Max,Movie,"10,000 BC",,"Action, Adventure, Drama",Action,2008,5.1,137313
e550,Max,Movie,Amarcord,,"Comedy, Drama",Comedy,1973,7.8,49412
e551,Max,Movie,Half Nelson,,Drama,Drama,2006,7.1,93659
e552,Max,Movie,The Wolfman,,"Drama, Fantasy, Horror",Drama,2010,5.8,114912
e553,Max,Movie,The Kite Runner,,Drama,Drama,2007,7.6,83680
e554,Max,Movie,It's a Free World...,,Drama,Drama,2007,7,6418
e555,Max,Movie,Germany Year Zero,,Drama,Drama,1948,7.8,14382
e556,Max,Movie,Punch-Drunk Love,,"Comedy, Drama, Romance",Comedy,2002,7.3,184406
e558,Max,Movie,Desperado,,"Action, Crime, Drama",Action,1995,7.1,202511
e559,Max,Movie,2 or 3 Things I Know About Her,,"Comedy, Drama",Comedy,1967,6.5,8903
e560,Max,Movie,Weekend,,"Adventure, Comedy, Drama",Adventure,1967,6.9,16227
e561,Max,Movie,Desperately Seeking Susan,,"Comedy, Drama",Comedy,1985,6.1,27349
e562,Max,Movie,Napoleon Dynamite,,Comedy,Comedy,2004,7,245784
e563,Max,Movie,Midnight in the Garden of Good and Evil,,"Crime, Drama, Mystery",Crime,1997,6.6,42493
e564,Max,Movie,The Man Who Knew Too Much,,"Crime, Drama, Mystery",Crime,1934,6.7,22263
e565,Max,Movie,Disturbia,,"Crime, Drama, Mystery",Crime,2007,6.8,264124
e566,Max,Movie,American Wedding,,Comedy,Comedy,2003,6.3,222370
e567,Max,Movie,Paris,,"Comedy, Drama, Romance",Comedy,2008,6.8,13006
e568,Max,Movie,The Secret of the Grain,,Drama,Drama,2007,7.4,8074
e569,Max,Movie,The Spirit,,"Action, Crime, Fantasy",Action,2008,4.7,63537
e570,Max,Movie,In Bruges,,"Comedy, Crime, Drama",Comedy,2008,7.9,476944
e571,Max,Movie,My Big Fat Greek Wedding,,"Comedy, Drama, Romance",Comedy,2002,6.6,147843
e572,Max,Movie,Beautiful Memories,,"Drama, Romance",Drama,2001,7.2,1444
e573,Max,Movie,Ice Age: Dawn of the Dinosaurs,,"Adventure, Animation, Comedy",Adventure,2009,6.9,274013
e574,Max,Movie,Robin Hood: Prince of Thieves,,"Action, Adventure, Drama",Action,1991,6.9,214807
e575,Max,Movie,Transformers: Revenge of the Fallen,,"Action, Adventure, Sci-Fi",Action,2009,6,439844
e576,Max,Movie,The Boondock Saints,,"Action, Crime, Thriller",Action,1999,7.6,256167
